"","V1","pred.baru.label"
"5010","PDS-25095","DESA"
"5011","PDS-25097","DESA"
"5012","PDS-25117","DESA"
"5013","PDS-25120","DESA"
"5014","PDS-25121","DESA"
"5015","PDS-25122","KELURAHAN"
"5016","PDS-25126","DESA"
"5017","PDS-25128","DESA"
"5018","PDS-25130","DESA"
"5019","PDS-25138","KELURAHAN"
"5020","PDS-25139","DESA"
"5021","PDS-25142","DESA"
"5022","PDS-25143","KELURAHAN"
"5023","PDS-25144","DESA"
"5024","PDS-25145","DESA"
"5025","PDS-25148","DESA"
"5026","PDS-25155","DESA"
"5027","PDS-25160","DESA"
"5028","PDS-25163","DESA"
"5029","PDS-25169","DESA"
"5030","PDS-25171","DESA"
"5031","PDS-25181","DESA"
"5032","PDS-25186","DESA"
"5033","PDS-25190","DESA"
"5034","PDS-25194","DESA"
"5035","PDS-25197","DESA"
"5036","PDS-25198","DESA"
"5037","PDS-25199","DESA"
"5038","PDS-25209","DESA"
"5039","PDS-25210","DESA"
"5040","PDS-25218","DESA"
"5041","PDS-25222","DESA"
"5042","PDS-25223","DESA"
"5043","PDS-25236","DESA"
"5044","PDS-25242","KELURAHAN"
"5045","PDS-25245","DESA"
"5046","PDS-25246","KELURAHAN"
"5047","PDS-25247","DESA"
"5048","PDS-25248","KELURAHAN"
"5049","PDS-25250","DESA"
"5050","PDS-25251","DESA"
"5051","PDS-25252","DESA"
"5052","PDS-25259","DESA"
"5053","PDS-25266","DESA"
"5054","PDS-25268","DESA"
